Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,TFWS
626937210,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,103276,,,,,,,,,,,,99507,,,,,,,,,,,,,,,,,,,,,,,,96958,,,,,,,,,,,,,,,,,,,,,,,,
626937210,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Telecommunication Engg,,,,,,,,,,55416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35309
626946410,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,,,,,,,,,,,,,,,,,,,,,,,121737,,,,,,,,,,,,,,,,,,,,,,,,120263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626946410,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,,,,,,,,,,,,,,,,,,,,,,,,66798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626946410,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Instrumentation and Control Engineering,,,,,,,,,,105117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626950710,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,,,,,,,,,,,,,,,,,,,,,,,115023,,,,,,,,,,,,,,,,,,,,,,,,82252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626950710,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,,,,,,,,,,,,,,,,,,,,,,,,78856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626950710,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Chemical Engineering,,,,,,,,,,118084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626961210,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,110424,,,120467,,,,,,,,,,,,,,,,,,,,,111616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626961210,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,,,,,,,,,,,,,,,116816,,,,,,,,,115937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626961210,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechanical Engineering,,,,,,,,,,121517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626962410,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechatronics Engineering,,,,,,,,,,,,,,,,,,,,,,,105078,,,,,,,,,,,,,,,,,,,,,,,,121477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626962410,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechatronics Engineering,,,,,,,,,,,,,,,,,,,,,,,,114527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626962410,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Mechatronics Engineering,,,,,,,,,,113361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98573
626990010,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,,,,,,,,,,,99509,,,105814,,,,,,111678,,,72481,,,93302,,,,,,114150,,,,,,,,,,,,96251,,,73742,,,77719,,,,,,,,,,,,,,,,,,,,,,,,,
626990010,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,,,,,,,,,,,,,,,,,,,,,,,,75020,,,,,,,,,,,,,,,,,,,,,,,,102348,,,,,,,,,,,,,,,,,,,,,,,,,,,
626990010,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,,,,,,,,,,,,121650,,,83732,,,,,,106697,,,73111,,,94405,,,,,,,,,,,,,,,,,,,,,,,,85640,,,,,,,,,,,,,,,,,,,,,,,,
626990010,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electronics and Computer Science,,,,,,,,,,66176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34837
626992510,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),,,,,,,,,,,49294,,,49966,,,,,,71018,,,46204,,,63545,,,,,,115232,,,,,,,,,,,,66238,,,44958,,,62915,,,,,,,,,,,,,,,,,,,,,,,,,
626992510,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),,,,,,,,,,,,,,,,,113417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626992510,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),,,,,,,,,,,,,,,,,,,,,35526,,,34064,,,66749,,,75267,,,90342,,,,,,,,,,,,65334,,,49322,,,,,,,,,,,,,,,,,,,,,,,,,,,
626992510,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Computer Science and Engineering (Artificial Intelligence and Data Science),,,,,,,,,,42246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25034
626992610,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer,,,,,,,,,,,,,,93193,,,,,,,,,92105,,,116990,,,,,,,,,,,,,,,,,,,,,88540,,,90747,,,,,,,,,,,,,,,,,,,,,,,,,
626992610,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626992610,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer,,,,,,,,,,,,,,,,,,,,,,,,91310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626992610,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer,,,,,,,,,,,,,,,115638,,,,,,,,,91918,,,112832,,,,,,,,,,,,,,,,,,,,,85968,,,,,,,,,,,,,,,,,,,,,,,,,,,
626992610,"Shetkari Shikshan Mandal's Pad. Vasantraodada Patil Institute of Technology, Budhgaon, Sangli",Electrical and Computer,,,,,,,,,,73508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627019110,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,122225,,,,,,,,,,,,,,,,,,,,,117635,,,102030,,,113556,,,,,,,,,,,,,117467,,,,,,,,,,,,
627019110,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,69520,,,,,,,,,,,,,,,,,,,,,,,,114880,,,,,,,,,,,,,,,,,,,,,,,,,,,
627019110,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,118863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627019110,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Civil Engineering,,102322,,,,,,,,89363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627024210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,,,,,,,,,,,47935,,,38451,,,38258,,,47975,,,36846,,,59157,,,39404,,,58116,,,,,,33822,,,,,,48005,,,33209,,,53300,,,56661,,,55749,,,,,,,,,,,,,,,,,,,
627024210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,,,,,,,,,,,,73108,,,54581,,,,,,64340,,,50008,,,85998,,,,,,50736,,,,,,,,,,,,57193,,,49670,,,95460,,,,,,,,,,,,,,,,,,,,,,,,
627024210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,,,,,,,,,,,,,,,,,,48090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627024210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Computer Science and Engineering,,41405,,,,56937,,,,30176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17531
627037210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics and Telecommunication Engg,,,,,,,,,,,85055,,,78110,,,,,,78939,,,56391,,,72165,,,,,,94412,,,,,,,,,,,,69353,,,49077,,,79246,,,,,,,,,,,,,,,,,,,,,,,,,
627037210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,102487,,,84001,,,106760,,,,,,,,,,,,,,,,,,114834,,,55439,,,,,,,,,,,,,,,,,,,,,,,,,,,
627037210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,104901,,,,,,,,,,,,,,,,,,83208,,,,,,,,,,,,,,,,,,106854,,,,,,,,,,,,,,,,,,,,,,,,
627037210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Electronics and Telecommunication Engg,,100972,,,,,,,,50472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39520
627061210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,,,,,,,,,,,,,,121857,,,,,,,,,120656,,,,,,,,,,,,,,,,,,,,,,,,114028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627061210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,115626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627061210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,117571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627061210,"Rayat Shikshan Sanstha's Karmaveer Bhaurao Patil College of Engineering, Satara",Mechanical Engineering,,102883,,,,,,,,93520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627124510,"Pune Institute of Computer Technology, Dhankavdi, Pune",Computer Engineering,,,,,,,,,,,1605,,,2498,,,503,,,944,,,427,,,3484,,,20400,,,4862,,,1388,,,2574,,,1418,,,1654,,,717,,,5732,,,23758,,,2136,,,,,21334,,13378,,,,,14380,32307,,,,,,
627124510,"Pune Institute of Computer Technology, Dhankavdi, Pune",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23114,,
627124510,"Pune Institute of Computer Technology, Dhankavdi, Pune",Computer Engineering,,,,,,,,,,,,1595,,,734,,,665,,,588,,,434,,,2493,,,7949,,,2638,,,,,,2584,,,,,,760,,,684,,,1396,,,16031,,,,,,,,,,,,,,,,,,,,,
627124510,"Pune Institute of Computer Technology, Dhankavdi, Pune",Computer Engineering,3763,1977,,,,2645,8751,,12784,841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39068,,,,,,,,,,,,,,,404
627124610,"Pune Institute of Computer Technology, Dhankavdi, Pune",Information Technology,,,,,,,,,,,2696,,,2550,,,2165,,,1340,,,1066,,,5479,,,29095,,,5653,,,4977,,,3942,,,4178,,,2049,,,1054,,,9804,,,34614,,,4905,,,,,60794,,27096,,,104066,,58170,,,,,,,
627124610,"Pune Institute of Computer Technology, Dhankavdi, Pune",Information Technology,,,,,,,,,,,,1765,,,1285,,,2166,,,852,,,745,,,3497,,,17125,,,3899,,,,,,,,,,,,1111,,,868,,,6162,,,20167,,,,,,,,,,,,,,,,,,,,,
627124610,"Pune Institute of Computer Technology, Dhankavdi, Pune",Information Technology,5208,2576,,,,4954,22809,,,1198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49087,,,,,,,,,,,,,,,691
627137210,"Pune Institute of Computer Technology, Dhankavdi, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,8570,,,6656,,,6682,,,3749,,,2596,,,14753,,,69179,,,12756,,,15076,,,7662,,,12561,,,5428,,,3635,,,18978,,,89222,,,26689,,,,,,,103120,,,,,,,,,,,,
627137210,"Pune Institute of Computer Technology, Dhankavdi, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63397,,,,,,,20517,,,11213,,,,
627137210,"Pune Institute of Computer Technology, Dhankavdi, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,3160,,,4481,,,3842,,,2410,,,1970,,,7341,,,33164,,,6602,,,,,,,,,,,,2494,,,1698,,,9908,,,51638,,,,,,,,,,,,,,,,,,,,,
627137210,"Pune Institute of Computer Technology, Dhankavdi, Pune",Electronics and Telecommunication Engg,11506,6995,,,,10993,33611,,24572,2968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648
627219110,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Civil Engineering,,,,,,,,,,,,,,,,,92716,,,118435,,,83743,,,92579,,,,,,,,,,,,,,,,,,,,,109994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627219110,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Civil Engineering,,,,,,,,,,,,,,87803,,,,,,65106,,,,,,117837,,,86608,,,78728,,,,,,,,,,,,,,,,,,121105,,,,,,104545,,,,,,,,,,,,,,,,,,,
627219110,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Civil Engineering,,,,,,,,,,,,121298,,,55308,,,69825,,,55772,,,51273,,,115108,,,,,,78685,,,,,,,,,,,,,,,97847,,,,,,,,,,,,,,,,,,,,,,,,,,,
627219110,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Civil Engineering,,,,,,,,,,70580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26813
627221910,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Robotics and Automation,,,,,,,,,,,90486,,,82632,,,47528,,,50684,,,40641,,,81545,,,,,,102457,,,,,,,,,,,,41674,,,37090,,,98789,,,,,,,,,,,,,,,,,,,,,,,,,
627221910,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Robotics and Automation,,,,,,,,,,,,,,,92274,,,,,,32687,,,25289,,,47869,,,,,,67868,,,,,,,,,,,,36466,,,23685,,,107582,,,,,,,,,,,,,,,,,,,,,,,,
627221910,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Robotics and Automation,,68488,,,,89566,,,,31831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21420
627224510,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Computer Engineering,,,,,,,,,,,12113,,,7091,,,7640,,,6666,,,5965,,,18667,,,52475,,,13979,,,,,,8274,,,,,,8134,,,7495,,,17993,,,78181,,,,,,,,,,60376,,,,,71351,,,,,,,
627224510,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Computer Engineering,,,,,,,,,,,,9230,,,4801,,,4971,,,5179,,,4572,,,7813,,,35151,,,8494,,,,,,,,,,,,7875,,,6558,,,13263,,,,,,,,,,,,,,,,,,,,,,,,
627224510,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Computer Engineering,,10658,,,,12160,31819,,,5266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675
627224610,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Information Technology,,,,,,,,,,,18512,,,9329,,,10898,,,9944,,,8997,,,21378,,,67321,,,24019,,,,,,10709,,,,,,11165,,,10286,,,28243,,,69005,,,,,,,,,,,,,,,,,,,,,,
627224610,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Information Technology,,,,,,,,,,,,9995,,,6912,,,9976,,,6181,,,5936,,,11849,,,54327,,,14278,,,,,,,,,,,,8547,,,8195,,,20682,,,,,,,,,,,,,,,,,,,,,,,,
627224610,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Information Technology,,14251,,,,17449,36149,,,7719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044
627237210,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,35388,,,27600,,,20727,,,21773,,,19307,,,49854,,,101756,,,58017,,,,,,22938,,,,,,20315,,,19747,,,51035,,,,,,,,,,,,,,,,,,,,,,,,,
627237210,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,15263,,,17570,,,16107,,,13816,,,13198,,,19885,,,54756,,,32482,,,,,,,,,,,,15065,,,12937,,,27005,,,,,,,,,,,,,,,,,,,,,,,,
627237210,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Electronics and Telecommunication Engg,,31225,,,,34296,106095,,,15651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11292
627246610,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Instrumentation Engineering,,,,,,,,,,,,,,113486,,,114423,,,117910,,,87166,,,,,,,,,,,,,,,,,,,,,105591,,,76274,,,121765,,,,,,,,,,,,,,,,,,,,,,,,,
627246610,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Instrumentation Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,112664,,,,,,,,,,,,,,,,,,88090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627246610,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Instrumentation Engineering,,,,,,,,,,,,,,,69592,,,,,,74927,,,56614,,,67171,,,,,,,,,,,,,,,,,,50545,,,25667,,,118424,,,,,,,,,,,,,,,,,,,,,,,,
627246610,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Instrumentation Engineering,,,,,,,,,,57920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627261210,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Mechanical Engineering,,,,,,,,,,,,,,61901,,,61354,,,75229,,,55654,,,115854,,,,,,,,,,,,90657,,,,,,110718,,,85234,,,121175,,,,,,,,,,,,,,,,,,,,,,,,,
627261210,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Mechanical Engineering,,,,,,,,,,,71242,,,,,,,,,,,,,,,,,,117727,,,69923,,,,,,,,,,,,,,,,,,84394,,,,,,107859,,,,,,,,,,,,,,,,,,,
627261210,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Mechanical Engineering,,,,,,,,,,,,60045,,,43120,,,63245,,,49461,,,39965,,,54208,,,,,,55602,,,,,,,,,,,,,,,60577,,,71071,,,,,,,,,,,,,,,,,,,,,,,,
627261210,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Mechanical Engineering,,111579,,,,,,,,58396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32265
627299510,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Artificial Intelligence and Data Science,,,,,,,,,,,17608,,,14851,,,13489,,,14369,,,12865,,,29700,,,93122,,,38411,,,,,,27709,,,,,,15405,,,12874,,,37364,,,,,,,,,,,,,72616,,,,,,,,,,,,
627299510,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Artificial Intelligence and Data Science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627299510,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Artificial Intelligence and Data Science,,,,,,,,,,,,15015,,,15812,,,,,,9843,,,9338,,,15902,,,86131,,,21825,,,,,,,,,,,,,,,9516,,,22212,,,10918,,,,,,,,,,,,,,,,,,,,,
627299510,"Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi, Pune",Artificial Intelligence and Data Science,,22004,,,,23768,45806,,,11273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6638
627324510,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Computer Engineering,5050,3521,,,,,,,17455,,,,3333,,,2737,,,2252,,,1788,,,1570,,,5546,,,24451,,,5989,,,4868,,,5324,,,5727,,,2590,,,2306,,,9151,,,39943,,,6802,,,,35763,,26459,,,,,,,,,,80289,
627324610,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Information Technology,7702,5074,,,,,,,,,,,3872,,,3566,,,2649,,,2490,,,2202,,,6763,,,33049,,,7048,,,5686,,,5368,,,5959,,,3804,,,3037,,,10275,,,47899,,,10086,,,,74893,,75899,86448,,,,,,,,,,1822
627337210,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Electronics and Telecommunication Engg,15688,12111,,,13456,16807,,,,,,,8049,,,8267,,,5123,,,5741,,,4953,,,16267,,,72683,,,14761,,,14325,,,10012,,,9628,,,9328,,,6928,,,21256,,,102610,,,19985,,,,,,102057,,,,,,,,,,,4017
627346410,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Instrumentation and Control Engineering,,90908,,,,,,,,18161,,,26097,,,27349,,,23973,,,26952,,,20370,,,32642,,,,,,37701,,,,,,29352,,,,,,23692,,,19029,,,44886,,,,,,49331,,,,,,,,,,,,,,,,,12909
627350710,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Chemical Engineering,,59789,,,,,,,,24347,,,30775,,,37980,,,23992,,,32869,,,20997,,,38973,,,86757,,,59580,,,17671,,,24978,,,,,,37950,,,19504,,,21547,,,,,,,,,,,,,,,,,,,,,,,11705
627361210,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Mechanical Engineering,8682,104091,,,,,44128,,,,,,27405,,,24891,,,20818,,,18349,,,13901,,,29262,,,111610,,,34685,,,53201,,,39000,,,34634,,,89631,,,20467,,,58286,,,90833,,,62476,,,,,,34021,,,,,,,,,,,51406
627391110,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Computer Science and Engineering(Artificial Intelligence and Machine Learning),,4073,,,,9357,,,,3913,,,6524,,,3577,,,3669,,,3556,,,3026,,,10111,,,45129,,,9905,,,8939,,,,,,,,,5098,,,4776,,,9220,,,30733,,,,,,,,,57442,,,,68581,,,,,,,2348
627391310,"Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute of Technology, Bibwewadi, Pune",Computer Science and Engineering (Artificial Intelligence),,6155,,,,11163,,,,4201,,,5337,,,6260,,,5048,,,4107,,,3243,,,10707,,,46466,,,14671,,,,,,8188,,,,,,7267,,,5077,,,11852,,,81492,,,,,,,,,79206,,,,,,,,,,,2526
