Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,TFWS,DEFOBCS_Percentile,DEFOPENS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFROBCS_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,DEFSCS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCH_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1H_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2H_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3H_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCH_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOBCH_Percentile,PWDOBCS_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDRNT1S_Percentile,PWDRNT2H_Percentile,PWDRNT2S_Percentile,PWDROBC_Percentile,PWDRSCH_Percentile,PWDRSCS_Percentile,PWDRVJH_Percentile,PWDRVJS_Percentile,PWDSCH_Percentile,PWDSCS_Percentile,TFWS_Percentile
253324210,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Computer Science and Engineering,,60414,,,,,,,,33788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25524,,64.8863260,,,,,,,,81.6296507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3122546
253329310,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Electrical Engineering,,,,,,,,,,,111600,,,93845,,,,,,101850,,,78888,,,116146,,,,,,81214,,,,,,,,,,,,,,,80865,,,108722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0051501,,,36.7166438,,,,,,28.6995083,,,51.1072039,,,10.6465496,,,,,,48.9390238,,,,,,,,,,,,,,,49.0525702,,,20.8205322,,,,,,,,,,,,,,,,,,,,,,,,,
253329310,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Electrical Engineering,,,,,,,,,,,,,,,83689,,,,,,91981,,,79373,,,80880,,,,,,120683,,,,,,,,,,,,84219,,,83026,,,105798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4456321,,,,,,39.3128682,,,50.8162490,,,49.0525702,,,,,,3.5639711,,,,,,,,,,,,45.9884082,,,47.7695520,,,23.9925869,,,,,,,,,,,,,,,,,,,,,,,,
253329310,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Electrical Engineering,,,,,,,,,,69694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55643,,,,,,,,,,57.9292585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3772406
253361210,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,110266,,,96337,,,110047,,,91507,,,,,,,,,,,,,,,,,,,,,,,,113643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8401670,,,35.1475881,,,19.1072714,,,39.4227966,,,,,,,,,,,,,,,,,,,,,,,,14.2356611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253361210,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,113337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7866072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253361210,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,109515,,,96020,,,97475,,,,,,,,,,,,,,,,,,100231,,,47530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8474395,,,35.3945703,,,33.0830640,,,,,,,,,,,,,,,,,,30.5619889,,,73.4437245,,,,,,,,,,,,,,,,,,,,,,,,,,,
253361210,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1915928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253361210,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Mechanical Engineering,,,,,,,,,,80813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0525702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253384410,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Electronics and Computer Engineering,,,,,,,,,,,88443,,,66998,,,115126,,,85769,,,65909,,,109618,,,,,,93081,,,,,,,,,,,,69111,,,64536,,,96000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5186027,,,60.5043241,,,12.2194150,,,44.9304271,,,61.2621174,,,19.4998540,,,,,,38.5667023,,,,,,,,,,,,58.8113371,,,62.0823842,,,35.3945703,,,,,,,,,,,,,,,,,,,,,,,,,
253384410,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Electronics and Computer Engineering,,,,,,,,,,,,,,,94440,,,,,,73825,,,72490,,,84650,,,,,,,,,,,,,,,,,,59313,,,52126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1594098,,,,,,54.9125550,,,56.3628587,,,45.9187639,,,,,,,,,,,,,,,,,,65.7244332,,,70.8665527,,,,,,,,,,,,,,,,,,,,,,,,,,,
253384410,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Electronics and Computer Engineering,,,,,,,,,,56979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47017,,,,,,,,,,67.4472840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0962113
253399510,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Artificial Intelligence and Data Science,,,,,,,,,,,57362,,,79388,,,64097,,,61518,,,48843,,,66517,,,,,,70804,,,,,,,,,,,,53628,,,53055,,,70256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1125395,,,50.8162490,,,62.3799839,,,64.0172786,,,72.7060426,,,60.6284658,,,,,,57.2112851,,,,,,,,,,,,69.5290454,,,69.7082914,,,57.6946774,,,,,,,,,,,,,,,,,,,,,,,,,
253399510,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Artificial Intelligence and Data Science,,,,,,,,,,,,,,,,,,,,,54082,,,50419,,,76017,,,,,,,,,,,,,,,,,,53972,,,48889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3404295,,,71.6451268,,,53.7302794,,,,,,,,,,,,,,,,,,69.3871747,,,72.7060426,,,,,,,,,,,,,,,,,,,,,,,,,,,
253399510,"CSMSS Chh. Shahu College of Engineering, Aurangabad",Artificial Intelligence and Data Science,,56064,,,,,,,,45067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30089,,67.9791157,,,,,,,,74.9700023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6868736
301219110,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Civil Engineering,,17027,,,,23818,,,,9559,,,6434,,,10318,,,12769,,,7241,,,5463,,,17453,,,45822,,,8310,,,23639,,,28548,,,,,,10037,,,7243,,,16846,,,50101,,,,,,,,,86386,,,,,,,,,,,3985,,90.8511759,,,,87.1226124,,,,94.7959618,,,96.4386357,,,94.4180465,,,93.1330675,,,96.0136674,,,96.9302413,,,90.5879529,,,74.5106403,,,95.4560530,,,87.2542051,,,84.5764555,,,,,,94.5135505,,,96.0136674,,,90.9284800,,,71.7637042,,,,,,,,,44.6471616,,,,,,,,,,,97.7229601
301224510,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Computer Engineering,,620,,,,1848,,,,259,,,856,,,600,,,178,,,257,,,109,,,1775,,,6953,,,2196,,,,,,1237,,,,,,533,,,131,,,2284,,,15374,,,2289,,17644,,,,2409,,,,8738,,,,,,,114,,99.5586560,,,,98.8690363,,,,99.7888168,,,99.4288456,,,99.5723246,,,99.8493829,,,99.7962568,,,99.9099739,,,98.9193800,,,96.1736745,,,98.6851440,,,,,,99.2111765,,,,,,99.6074350,,,99.8931104,,,98.6255272,,,91.6809035,,,98.6255272,,90.5246150,,,,98.5583967,,,,95.2545256,,,,,,,99.9075605
301224610,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Information Technology,,768,,,,2364,,,,498,,,1339,,,876,,,374,,,442,,,202,,,2231,,,8291,,,2207,,,2836,,,1409,,,,,,781,,,246,,,3833,,,16340,,,3253,,65587,,,,3593,,,,13124,,,,,,,189,,99.4697773,,,,98.5828712,,,,99.6360542,,,99.1423833,,,99.4169662,,,99.7069527,,,99.6644136,,,99.8297168,,,98.6638810,,,95.4571374,,,98.6851440,,,98.3411536,,,99.1089625,,,,,,99.4658978,,,99.8014841,,,97.8065754,,,91.1864731,,,98.1185505,,61.4673542,,,,97.9344897,,,,92.9054213,,,,,,,99.8433940
301229310,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Electrical Engineering,,4746,,,,10068,,,,3508,,,8949,,,5051,,,4510,,,2448,,,1500,,,7890,,,23710,,,8196,,,,,,16054,,,,,,3778,,,1767,,,11174,,,31480,,,15035,,,,,,44000,,,,64711,,,,,,,1896,,97.3192565,,,,94.5114997,,,,97.9709596,,,95.1149971,,,97.1657186,,,97.4595952,,,98.5432530,,,99.0658752,,,95.6714547,,,87.2542051,,,95.4916476,,,,,,91.3297266,,,,,,97.8540978,,,98.9193800,,,93.9573805,,,82.9381616,,,91.9020534,,,,,,75.6487214,,,,61.9054461,,,,,,,98.8387911
301237210,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Electronics and Telecommunication Engg,,3398,,,,7524,,,,1180,,,2729,,,2010,,,2582,,,980,,,489,,,4944,,,17409,,,5916,,,6519,,,6350,,,,,,2019,,,802,,,8230,,,19620,,,,,,,,,14090,,,,32993,,,,,,,780,,98.0374453,,,,95.8675305,,,,99.2290592,,,98.3959757,,,98.7803720,,,98.4695364,,,99.3529240,,,99.6404625,,,97.2207779,,,90.5879529,,,96.7092973,,,96.3841754,,,96.4727060,,,,,,98.7803720,,,99.4491545,,,95.4607375,,,89.4077610,,,,,,,,,92.3618660,,,,82.1909278,,,,,,,99.4658978
301237610,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Electronics Engineering,,4543,,,,20157,,,,2402,,,3281,,,3216,,,3416,,,1646,,,1041,,,6706,,,48070,,,7160,,,,,,14012,,,,,,2765,,,1271,,,10947,,,51687,,,17647,,,,,,39647,,,,48675,,,,,,,1668,,97.4311569,,,,89.0980466,,,,98.5643212,,,98.1031757,,,98.1349658,,,98.0369570,,,98.9762547,,,99.3109674,,,96.3024228,,,72.9031949,,,96.0459726,,,,,,92.4735769,,,,,,98.3882402,,,99.1864919,,,94.0594995,,,70.9370842,,,90.5246150,,,,,,78.2814198,,,,72.7702415,,,,,,,98.9735791
301261210,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Mechanical Engineering,,12450,,,,27110,,,,4095,,,7081,,,8066,,,4518,,,3558,,,2048,,,10208,,,38168,,,13876,,,22411,,,22236,,,,,,6280,,,3487,,,10937,,,24197,,,23649,,,,,,79635,,,,114539,,,,,,,3227,,93.2859511,,,,85.4043578,,,,97.6715453,,,96.0985326,,,95.5827290,,,97.4595952,,,97.9553635,,,98.7664986,,,94.4462825,,,79.2815054,,,92.5464629,,,87.9005604,,,88.0249580,,,,,,96.4962802,,,97.9836750,,,94.0594995,,,87.0240046,,,87.2542051,,,,,,50.5614783,,,,12.7995462,,,,,,,98.1342920
301262610,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Production Engineering[Sandwich],,49395,,,,,103986,,,12432,,,26516,,,13534,,,19164,,,12394,,,7036,,,19689,,,81654,,,22552,,,,,,37206,,,15654,,,14439,,,10272,,,24313,,,,,,42914,,,,,,,,,,,,,,,,,8792,,72.5765063,,,,,26.2202423,,,93.2859511,,,85.6913808,,,92.6510305,,,89.7209567,,,93.3030001,,,96.1081543,,,89.4070809,,,48.2601391,,,87.8986332,,,,,,79.5912465,,,91.5777998,,,92.2302228,,,94.4333712,,,86.9162467,,,,,,76.4889836,,,,,,,,,,,,,,,,,95.1433309
301289610,"Veermata Jijabai Technological Institute(VJTI), Matunga, Mumbai",Textile Technology,,11257,,,,,,,,,,,19795,,,15907,,,20671,,,20242,,,14104,,,26431,,,110848,,,28019,,,32783,,,23085,,,,,,95186,,,18621,,,32435,,,,,,59249,,,,,,,,,,,,,,,,,20706,,93.9121803,,,,,,,,,,,89.3887863,,,91.4761117,,,88.8543387,,,89.0824170,,,92.3456435,,,85.7225489,,,17.8380677,,,84.8888044,,,82.3797757,,,87.5783283,,,,,,35.8351101,,,89.9588516,,,82.4069575,,,,,,66.0248119,,,,,,,,,,,,,,,,,88.8543387
301419110,"Sardar Patel College of Engineering, Andheri",Civil Engineering,,53619,,,,,,,,16208,,,29286,,,12343,,,14610,,,15648,,,9598,,,23142,,,47805,,,16839,,,27368,,,54646,,,,,,25170,,,14636,,,22955,,,70026,,,35099,,,,,,,,,,,,,,,,,10130,,69.5290454,,,,,,,,91.2460306,,,84.1506751,,,93.3513667,,,92.1986824,,,91.5777998,,,94.7358445,,,87.5451435,,,73.2440997,,,90.9284800,,,85.0880607,,,69.0394836,,,,,,86.4021980,,,92.1986824,,,87.6060476,,,57.7165019,,,80.9167266,,,,,,,,,,,,,,,,,94.4876909
301429310,"Sardar Patel College of Engineering, Andheri",Electrical Engineering,,11149,,,,22960,,,,10024,,,24433,,,6496,,,10737,,,9498,,,4489,,,13991,,,63916,,,10623,,,9898,,,51482,,,,,,14155,,,5607,,,17184,,,82086,,,,,,,,,81212,,,,,,,,,,,7548,,93.9682991,,,,87.6060476,,,,94.5135505,,,86.8703589,,,96.4217829,,,94.2068634,,,94.8367501,,,97.4601522,,,92.4845102,,,62.3954246,,,94.2233079,,,94.6469248,,,71.1253958,,,,,,92.3405466,,,96.8594806,,,90.6976744,,,48.2193247,,,,,,,,,48.9390238,,,,,,,,,,,95.8475702
301461210,"Sardar Patel College of Engineering, Andheri",Mechanical Engineering,,5433,,,,,8273,,,,,,13047,,,10302,,,19644,,,8083,,,4865,,,15686,,,55543,,,22406,,,,,,19925,,,15250,,,86543,,,8736,,,20664,,,45676,,,41725,,,,,,23480,,,,,,,,,,,37922,,96.9378449,,,,,95.4571374,,,,,,92.9348086,,,94.4333712,,,89.4077610,,,95.5827290,,,97.2697226,,,91.5409302,,,68.3772406,,,87.9850640,,,,,,89.2748671,,,91.8375279,,,44.6471616,,,95.2545256,,,88.8994307,,,74.5211181,,,77.0311313,,,,,,87.3244115,,,,,,,,,,,79.4729608
303319110,"Dr. Babasaheb Ambedkar Technological University, Lonere",Civil Engineering,,,,,,,,,,113636,,,,,,104689,,,107773,,,117703,,,102726,,,,,,,,,,,,,,,,,,,,,,,,89267,,,,,,,,,,,,,,,,,,,,,,,,,,50136,,,,,,,,,,14.2356611,,,,,,25.4603297,,,22.1694264,,,8.5951196,,,28.1605922,,,,,,,,,,,,,,,,,,,,,,,,42.0206383,,,,,,,,,,,,,,,,,,,,,,,,,,71.7637042
303319110,"Dr. Babasaheb Ambedkar Technological University, Lonere",Civil Engineering,,,,,,,,,,,,,,,,,,,,,,,,,103519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7890081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303324510,"Dr. Babasaheb Ambedkar Technological University, Lonere",Computer Engineering,,15295,,,,21231,,,,,,,28846,,,22652,,,19489,,,22728,,,18529,,,27916,,,91150,,,37487,,,,,,24760,,,,,,35903,,,21030,,,33702,,,40518,,,,,,,,,,,,,,,,,,,,93299,,91.8235378,,,,88.5953918,,,,,,,84.2332613,,,87.8843875,,,89.5056923,,,87.7973797,,,90.0081429,,,84.9772018,,,39.5925136,,,79.5309168,,,,,,86.5823024,,,,,,80.5336015,,,88.6640070,,,81.6350139,,,77.9458986,,,,,,,,,,,,,,,,,,,,38.1738800
303324510,"Dr. Babasaheb Ambedkar Technological University, Lonere",Computer Engineering,,,,,,,,,,,,,,,,,,,,,,,,,25435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3472937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303324610,"Dr. Babasaheb Ambedkar Technological University, Lonere",Information Technology,,70527,,,,,84374,,,30454,,,32149,,,30088,,,30186,,,33042,,,28932,,,33716,,,79239,,,42115,,,,,,,,,,,,31876,,,30460,,,36251,,,,,,,,,,,,,,,,,,,,,,,25789,,57.4413646,,,,,45.9884082,,,83.4474115,,,82.5977600,,,83.6868736,,,83.6470757,,,81.9995261,,,84.2332613,,,81.6350139,,,50.9996691,,,76.7344555,,,,,,,,,,,,82.6809987,,,83.4474115,,,80.3744535,,,,,,,,,,,,,,,,,,,,,,,86.1713847
303324610,"Dr. Babasaheb Ambedkar Technological University, Lonere",Information Technology,,,,,,,,,,,,,,,,,,,,,,,,,31851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6809987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303329310,"Dr. Babasaheb Ambedkar Technological University, Lonere",Electrical Engineering,,,,,,,,,,,,,94565,,,92677,,,100647,,,103050,,,92393,,,112114,,,,,,96934,,,,,,103428,,,,,,84026,,,99488,,,106545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1594098,,,38.6417086,,,29.9372742,,,27.3337429,,,39.1582539,,,16.5730741,,,,,,34.1210946,,,,,,26.7890081,,,,,,46.1727561,,,31.7734581,,,23.2238494,,,,,,,,,,,,,,,,,,,,,,,
303329310,"Dr. Babasaheb Ambedkar Technological University, Lonere",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,83816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4456321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303337210,"Dr. Babasaheb Ambedkar Technological University, Lonere",Electronics and Telecommunication Engg,,40160,,,,,,,,,,,82920,,,65614,,,72566,,,77489,,,62912,,,88989,,,,,,116392,,,79501,,,77251,,,76108,,,78843,,,66911,,,82383,,,,,,,,,,,,,,,,,,,,,,,58012,,78.1062290,,,,,,,,,,,47.7695520,,,61.4673542,,,56.3628587,,,51.9313711,,,63.5478045,,,42.0206383,,,,,,10.4981278,,,50.8162490,,,52.2301039,,,53.7302794,,,51.1072039,,,60.5043241,,,48.1419882,,,,,,,,,,,,,,,,,,,,,,,66.5894149
303337210,"Dr. Babasaheb Ambedkar Technological University, Lonere",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,72452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3628587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303337810,"Dr. Babasaheb Ambedkar Technological University, Lonere",Electronics Engineering ( VLSI Design and Technology),,,,,,,,,,106074,,,,,,,,,,,,,,,120748,,,,,,,,,,,,,,,,,,,,,,,,107835,,,,,,,,,,,,,,,,,,,,,,,,,,45140,,,,,,,,,,23.9542468,,,,,,,,,,,,,,,3.5025356,,,,,,,,,,,,,,,,,,,,,,,,21.8821184,,,,,,,,,,,,,,,,,,,,,,,,,,74.9700023
303337810,"Dr. Babasaheb Ambedkar Technological University, Lonere",Electronics Engineering ( VLSI Design and Technology),,,,,,,,,,,,,,,,,,,,,,,,,115605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4426915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303350710,"Dr. Babasaheb Ambedkar Technological University, Lonere",Chemical Engineering,,,,,,,,,,82862,,,,,,,,,,,,97423,,,83387,,,99086,,,,,,,,,,,,,,,,,,105998,,,93088,,,95664,,,,,,,,,,,,,,,,,,,,,,,43230,,,,,,,,,,47.8470482,,,,,,,,,,,,33.0830640,,,46.9414830,,,32.2127079,,,,,,,,,,,,,,,,,,23.9542468,,,38.5667023,,,35.6598862,,,,,,,,,,,,,,,,,,,,,,,76.2706983
303350710,"Dr. Babasaheb Ambedkar Technological University, Lonere",Chemical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,66875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5043241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303352710,"Dr. Babasaheb Ambedkar Technological University, Lonere",Petro Chemical Engineering,,,,,,,,,,121972,,,,,,,,,,,,,,,107330,,,,,,,,,,,,,,,,,,,,,,,,98193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4350851,,,,,,,,,,,,,,,22.2500723,,,,,,,,,,,,,,,,,,,,,,,,32.4992712,,,,,,,,,,,,,,,,,,,,,,,,,,
303352710,"Dr. Babasaheb Ambedkar Technological University, Lonere",Petro Chemical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,97376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5099087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303361210,"Dr. Babasaheb Ambedkar Technological University, Lonere",Mechanical Engineering,,,,,,,,,,114434,,,,,,,,,,,,117099,,,114773,,,119478,,,,,,,,,,,,,,,,,,,,,121725,,,,,,,,,,,,,,,,,,,,,,,,,,57919,,,,,,,,,,12.9353233,,,,,,,,,,,,9.5134004,,,12.7559948,,,5.5595051,,,,,,,,,,,,,,,,,,,,,1.9189866,,,,,,,,,,,,,,,,,,,,,,,,,,66.5894149
303361210,"Dr. Babasaheb Ambedkar Technological University, Lonere",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,75860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8866742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303361210,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Mechanical Engineering,,35224,,,,,,,,24726,,,,,,,,,,,,,,,,,,,,,,,,,,,32461,,,50323,,,27369,,,28413,,,19582,,,43188,,,121435,,,44465,,,,,,,,,,,,,,,,,,,80.8718313,,,,,,,,86.5823024,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4069575,,,71.6451268,,,85.0880607,,,84.6811929,,,89.4839384,,,76.2706983,,,2.4401800,,,75.4846987,,,,,,,,,,,,,,,,,
303361210,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Mechanical Engineering,,56416,,,,,,,,38595,,,,,,,,,,,,,,,,,,,,,,,,,,,88213,,,94963,,,38801,,,37290,,,28521,,,48944,,,77471,,,47265,,,,,,,,,,,,,,,,,,,67.7143135,,,,,,,,79.0746326,,,,,,,,,,,,,,,,,,,,,,,,,,,42.7946749,,,35.8351101,,,78.6657067,,,79.5386869,,,84.6390824,,,72.7060426,,,51.9313711,,,73.5739966,,,,,,,,,,,,,,,,,
303361210,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Mechanical Engineering,,36101,,,,,,,,36755,,,,,,,,,,,,,,,,,,,,,,,,,,,77945,,,82457,,,55929,,,47537,,,32256,,,83124,,,107056,,,86379,,,,,,,,,,,,,,,,,,,80.4540499,,,,,,,,80.0233531,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6740911,,,48.1419882,,,68.2985361,,,73.4437245,,,82.4407997,,,47.7695520,,,22.9132251,,,44.6471616,,,,,,,,,,,,,,,,,
303361210,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",Mechanical Engineering,,,,,,,,,,92374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108871,,,,,,118259,,,80419,,,119042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1582539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3613489,,,,,,7.4616793,,,49.4442605,,,6.6563016,,,,,,,,,,,,,,,,,,,,,,,
