collegeid,college name,course,merit number,seat type,percentile
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,29057.0,LOBCO,79.6593753
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,23097.0,LOPENO,83.9852778
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,28908.0,LSCO,79.7248249
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,31008.0,EWS,78.226521
101219110,"Government College of Engineering,Yavatmal",Civil Engineering,18252.0,TFWS,87.4051233
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,29259.0,GNT1H,79.5924395
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,28087.0,GNT2H,80.3747784
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,32727.0,GNT3H,76.8723787
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,24042.0,GOBCH,83.3493105
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,22241.0,GOPENH,84.6385788
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,34997.0,GSCH,75.0354492
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,64068.0,GSTH,43.842323
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,22858.0,GVJH,84.2493575
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,36156.0,LNT1H,74.1611976
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,24298.0,LOBCH,83.2244189
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,22130.0,LOPENH,84.7041731
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,31393.0,LSCH,77.9242311
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,57330.0,LSTH,52.9257123
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,30316.0,PWDOPENH,78.7873849
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,72986.0,PWDROBC,31.3095917
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,22710.0,GNT2O,84.2636974
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,14031.0,GOBCO,90.3324288
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,13617.0,GOPENO,90.5834915
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,16972.0,GSCO,88.3638512
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,51697.0,GSTO,59.3821221
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,16361.0,LOBCO,88.7096774
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,10352.0,LOPENO,92.803375
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,22071.0,LSCO,84.7529094
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,66069.0,LSTO,41.7486972
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,18665.0,DEFOPENS,87.1337477
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,35543.0,DEFROBCS,74.575842
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,19604.0,EWS,86.4675169
101224510,"Government College of Engineering,Yavatmal",Computer Engineering,12856.0,TFWS,91.1409741
