Id,College Name,Course,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRVJS,DEFSCS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1S,PWDRNT2H,PWDROBC,PWDRSCH,PWDRSCS,PWDRVJS,TFWS,DEFOBCS_Percentile,DEFOPENS_Percentile,DEFRNT1S_Percentile,DEFRNT2S_Percentile,DEFRNT3S_Percentile,DEFROBCS_Percentile,DEFRSCS_Percentile,DEFRVJS_Percentile,DEFSCS_Percentile,EWS_Percentile,GNT1H_Percentile,GNT1O_Percentile,GNT1S_Percentile,GNT2H_Percentile,GNT2O_Percentile,GNT2S_Percentile,GNT3H_Percentile,GNT3O_Percentile,GNT3S_Percentile,GOBCH_Percentile,GOBCO_Percentile,GOBCS_Percentile,GOPENH_Percentile,GOPENO_Percentile,GOPENS_Percentile,GSCH_Percentile,GSCO_Percentile,GSCS_Percentile,GSTH_Percentile,GSTO_Percentile,GSTS_Percentile,GVJH_Percentile,GVJO_Percentile,GVJS_Percentile,LNT1H_Percentile,LNT1O_Percentile,LNT1S_Percentile,LNT2H_Percentile,LNT2O_Percentile,LNT2S_Percentile,LNT3H_Percentile,LNT3O_Percentile,LNT3S_Percentile,LOBCH_Percentile,LOBCO_Percentile,LOBCS_Percentile,LOPENH_Percentile,LOPENO_Percentile,LOPENS_Percentile,LSCH_Percentile,LSCO_Percentile,LSCS_Percentile,LSTH_Percentile,LSTO_Percentile,LSTS_Percentile,LVJH_Percentile,LVJO_Percentile,LVJS_Percentile,MI_Percentile,ORPHAN_Percentile,PWDOBCH_Percentile,PWDOBCS_Percentile,PWDOPENH_Percentile,PWDOPENS_Percentile,PWDRNT1S_Percentile,PWDRNT2H_Percentile,PWDROBC_Percentile,PWDRSCH_Percentile,PWDRSCS_Percentile,PWDRVJS_Percentile,TFWS_Percentile
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,51453,,,31242,,,53302,,,34758,,,27312,,,67285,,,,,,,,,,,,,,,,,,,,,47291,,,72389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.4867635,,,78.0382017,,,57.8190533,,,75.1845836,,,80.9447083,,,39.9525146,,,,,,,,,,,,,,,,,,,,,64.0086029,,,31.7251098,,,,,,,,,,,,,,,,,,,,,
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57533,,,,,,,,,74284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7484058,,,,,,,,,28.5418221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,54646,,,,,,28462,,,20085,,,41827,,,31175,,,,,,,,,,,,,,,,,,79966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2223276,,,,,,80.1092735,,,86.1623155,,,69.4150658,,,78.0991438,,,,,,,,,,,,,,,,,,18.4796096,,,,,,,,,,,,,,,,,,,,,,,
627861210,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,38446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20675,,,,,,,,,,72.0610558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.6952206
627862510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,74642,,,,,,,,,,,,,,,,,,,,,,,,88640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1826454,,,,,,,,,,,,,,,,,,,,,,,,0.0082898,,,,,,,,,,,,,,,,,,,,,,,,
627862510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,,48491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8864315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862510,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Mechanical Engineering[Sandwich],,,,,,,,,,28804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48412,,,,,,,,,,79.8143082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1303761
627862610,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Production Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,85508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4109579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862610,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Production Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,45375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0447761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862610,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Production Engineering[Sandwich],,,,,,,,,,,,,,,,,,,,,,,,85350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1291094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627862610,"All India Shri Shivaji Memorial Society's College of Engineering, Pune",Production Engineering[Sandwich],,,,,,,,,,80852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8734701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628124510,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,22734,,,17125,,,14987,,,17476,,,14076,,,36322,,,,,,40032,,,,,,24657,,,,,,16074,,,13588,,,36212,,,,,,34893,,,,,,,,,,,,,,,,,,,,,,,,,,84.2636974,,,88.1869064,,,89.6405038,,,87.9631628,,,90.2594711,,,73.9549608,,,,,,70.8036549,,,,,,82.8976219,,,,,,88.9902333,,,90.6307978,,,73.9988045,,,,,,75.0903326,,,,,,,,,,,,,,,
628124510,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,,,,,14139,,,19237,,,11740,,,11242,,,25197,,,,,,18575,,,,,,,,,,,,13444,,,11742,,,27596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2059724,,,86.7561408,,,91.8885038,,,92.2011246,,,82.4626866,,,,,,87.2059583,,,,,,,,,,,,90.7043709,,,91.8885038,,,80.6651427,,,,,,,,,,,,,,,,,,,,
628124510,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,23122,,,,54401,,,,12160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8846,,83.9790664,,,,56.2912160,,,,91.6109073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8043387
628124520,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,24849,,,,,,19710,,,19045,,,14928,,,36957,,,,,,,,,,,,29993,,,,,,19328,,,15851,,,44863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7805395,,,,,,86.4072652,,,86.8357788,,,89.6910257,,,73.4421146,,,,,,,,,,,,78.9697101,,,,,,86.7025989,,,89.1057987,,,66.5204925,,,,,,,,,,,,,,,,,,,,,
628124520,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,,,,,,,,,,,,,,14526,,,,,,12408,,,12326,,,26677,,,,,,28144,,,,,,,,,,,,13696,,,12306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9776962,,,,,,91.3955929,,,91.4460586,,,81.5166559,,,,,,80.2935463,,,,,,,,,,,,90.5079656,,,91.4493121,,,,,,,,,,,,,,,,,,,,,,,
628124520,"Modern Education Society's College of Engineering, Pune",Computer Engineering,,24067,,,,61358,,,,13453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10301,,83.3431778,,,,47.7783049,,,,90.7043709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8124325
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,63237,,,86397,,,60526,,,65604,,,50968,,,60023,,,,,,,,,,,,,,,82427,,,59743,,,51514,,,84474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7227139,,,5.6263041,,,49.3169168,,,41.9156039,,,60.3912791,,,49.5704396,,,,,,,,,,,,,,,14.1672884,,,49.7941722,,,59.4867635,,,9.9257885,,,,,,,,,,,,,,,,,,,,,
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,77009,,,,,,,,,29668,,,,,,,,,,,,,,,49435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7074636,,,,,,,,,79.1179640,,,,,,,,,,,,,,,61.5583855,,,,,,,,,,,,,,,,,,,,,
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,67861,,,,,,,,,35609,,,30501,,,66482,,,,,,72033,,,,,,,,,,,,,,,25738,,,33537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4419946,,,,,,,,,74.4935023,,,78.4879383,,,40.6975797,,,,,,32.6882976,,,,,,,,,,,,,,,82.1293083,,,76.1120959,,,,,,,,,,,,,,,,,,,,
628137210,"Modern Education Society's College of Engineering, Pune",Electronics and Telecommunication Engg,,83173,,,,,,,,39810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27148,,12.3677962,,,,,,,,71.0406477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1353574
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,84282,,,,,,,,,,,,,,,,,,,,,,,,79477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3100943,,,,,,,,,,,,,,,,,,,,,,,,19.4849646,,,,,,,,,,,,,,,,,,,,,,,,
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0561348,,,,,,,,,,,,,,,,,,,,,,,,
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,,,,,,,,,,,,,,,,,,,,,,,75528,,,76650,,,,,,81296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6027561,,,25.0126497,,,,,,16.1126187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628161210,"Modern Education Society's College of Engineering, Pune",Mechanical Engineering,,71900,,,,,,,,70885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34996,,32.8632605,,,,,,,,34.5488309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0354492
628224510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Computer Engineering,,,,,,,,,,,,,,11602,,,14450,,,10186,,,8457,,,29353,,,,,,22494,,,,,,,,,,,,12915,,,7656,,,28865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9284430,,,90.0379507,,,92.9274084,,,94.0855323,,,79.4852887,,,,,,84.5502011,,,,,,,,,,,,91.0694691,,,94.6183179,,,79.7814663,,,,,,,,,,,,,,,,,,,,,
628224510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Computer Engineering,,,,,,,,,,,,13918,,,14055,,,,,,9417,,,7423,,,18578,,,,,,,,,,,,,,,,,,,,,9263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4090372,,,90.3301316,,,,,,93.4149399,,,94.8051948,,,87.2059583,,,,,,,,,,,,,,,,,,,,,93.5256570,,,,,,,,,,,,,,,,,,,,,,,
628224510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Computer Engineering,,11680,,,,28575,,,,8174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6860,,91.9004725,,,,80.0668242,,,,94.3199413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1872550
628224520,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Computer Engineering,,,,,,,,,,,15473,,,,,,,,,11822,,,11115,,,32741,,,,,,39265,,,,,,20350,,,,,,12968,,,10829,,,33396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.3487110,,,,,,,,,91.8080054,,,92.3065564,,,76.8723787,,,,,,71.5655226,,,,,,86.0053069,,,,,,91.0166267,,,92.5019259,,,76.3657465,,,,,,,,,,,,,,,,,,,,,
628224520,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Computer Engineering,,,,,,,,,,,,,,,,,,9784,,,9447,,,8971,,,18967,,,,,,18511,,,,,,,,,,,,11015,,,10168,,,23803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.1691951,,,93.4139785,,,93.7331921,,,86.8987954,,,,,,87.2197866,,,,,,,,,,,,92.3545225,,,92.9287905,,,83.4542081,,,,,,,,,,,,,,,,,,,,
628224520,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Computer Engineering,,17200,,,,,,,,10057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8760,,88.0387129,,,,,,,,93.0258054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9242065
628224610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Information Technology,,,,,,,,,,,,,,17245,,,,,,13552,,,12802,,,32255,,,61241,,,46590,,,36266,,,,,,,,,13040,,,12217,,,27969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0330608,,,,,,90.6611986,,,91.1669030,,,77.3580833,,,48.1429399,,,64.9940968,,,73.9549608,,,,,,,,,90.9522553,,,91.5705563,,,80.4609135,,,,,,,,,,,,,,,,,,,,,
628224610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Information Technology,,,,,,,,,,,,,,,,,,,,,10183,,,7906,,,17074,,,,,,,,,,,,,,,,,,11906,,,10429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9274084,,,94.4694344,,,88.2162082,,,,,,,,,,,,,,,,,,91.7172250,,,92.7547701,,,,,,,,,,,,,,,,,,,,,,,
628224610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Information Technology,,14337,,,,,60459,,,11745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8099,,90.0826446,,,,,49.4727527,,,91.8885038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3367008
628229310,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,,,,,,,,,,,,,,,,,,,,69379,,,50686,,,88570,,,,,,,,,,,,,,,,,,,,,40668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7987731,,,60.5737104,,,0.1614335,,,,,,,,,,,,,,,,,,,,,70.2716961,,,,,,,,,,,,,,,,,,,,,,,,
628229310,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80982,,,,,,,,,,,,,,,63843,,,87329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8662506,,,,,,,,,,,,,,,44.4831302,,,3.5198785,,,,,,,,,,,,,,,,,,,,,
628229310,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,,,,,,,,,,,,76761,,,57989,,,,,,47841,,,37041,,,55327,,,,,,,,,,,,,,,,,,84898,,,59479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9745590,,,52.2347782,,,,,,63.4007679,,,73.4187223,,,55.4039874,,,,,,,,,,,,,,,,,,8.8526285,,,50.1538732,,,,,,,,,,,,,,,,,,,,,,,
628229310,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electrical Engineering,,,,,,,,,,55245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23222,,,,,,,,,,55.5165625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9436150
628237210,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,,,,,,,,,,29399,,,24646,,,,,,30084,,,21647,,,76183,,,,,,,,,,,,,,,,,,30289,,,23436,,,64500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4852887,,,82.8976219,,,,,,78.9677306,,,84.9907676,,,25.2248363,,,,,,,,,,,,,,,,,,78.7873849,,,83.7696335,,,43.4221623,,,,,,,,,,,,,,,,,,,,,
628237210,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,30520,,,,,,19049,,,17825,,,53452,,,,,,34508,,,,,,,,,,,,19715,,,15399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4879383,,,,,,86.8270136,,,87.7137376,,,57.6372401,,,,,,75.4782468,,,,,,,,,,,,86.3830818,,,89.3902744,,,,,,,,,,,,,,,,,,,,,,,
628237210,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,31392,,,,,,,,23120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15996,,77.9242311,,,,,,,,83.9790664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.9943074
628237220,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,34112,,,54641,,,38233,,,31532,,,83454,,,,,,,,,,,,,,,,,,39847,,,30056,,,84354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8880425,,,56.2223276,,,72.1695130,,,77.7731822,,,12.0256367,,,,,,,,,,,,,,,,,,70.9682177,,,78.9697101,,,10.2388790,,,,,,,,,,,,,,,,,,,,,
628237220,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,,,,,,64858,,,,,,80974,,,82420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3153897,,,,,,16.8662506,,,14.1672884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628237220,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,,,,28290,,,23954,,,58441,,,,,,,,,,,,,,,,,,22707,,,22433,,,34717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1984396,,,83.3518788,,,51.6583815,,,,,,,,,,,,,,,,,,84.3283582,,,84.5687154,,,75.3078091,,,,,,,,,,,,,,,,,,,,
628237220,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,,,,,,,,,,,,,,,,,58606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6391022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628237220,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Electronics and Telecommunication Engg,,33035,,,,,,,,30332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19588,,76.7055523,,,,,,,,78.7232248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4980459
628246610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Instrumentation Engineering,,,,,,,,,,,,,,,,,,,,,,,75604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5477440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628246610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Instrumentation Engineering,,,,,,,,,,,,,,,,,,,,,,,,67279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9525146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628246610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Instrumentation Engineering,,,,,,,,,,,,,,,,,,,,,,,,83770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2823538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628246610,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Instrumentation Engineering,,,,,,,,,,74578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2128596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628299510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Artificial Intelligence and Data Science,,,,,,,,,,,,,,20130,,,29671,,,27670,,,18767,,,76002,,,,,,54226,,,23046,,,,,,,,,,,,21233,,,53845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.1359420,,,79.1179640,,,80.6559395,,,87.0590231,,,26.0739011,,,,,,56.6819256,,,84.0866925,,,,,,,,,,,,85.3020240,,,57.0105054,,,,,,,,,,,,,,,,,,,,,
628299510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Artificial Intelligence and Data Science,,,,,,,,,,,,18577,,,52173,,,,,,20978,,,17468,,,23233,,,,,,38256,,,,,,,,,,,,23776,,,22294,,,57223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.2059583,,,59.0298287,,,,,,85.4743691,,,87.9631628,,,83.9436150,,,,,,72.1695130,,,,,,,,,,,,83.4542081,,,84.6278795,,,53.0299262,,,,,,,,,,,,,,,,,,,,
628299510,"All India Shri Shivaji Memorial Society's Institute of Information Technology,Pune",Artificial Intelligence and Data Science,,26113,,,,,,,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11684,,81.7852924,,,,,,,,83.3518788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.9004725
628300210,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Aeronautical Engineering,,,,,,,,,,30540,,,34591,,,51189,,,,,,39897,,,28244,,,39150,,,50126,,,41287,,,,,,37291,,,,,,34025,,,29747,,,44528,,,58988,,,,,,,,,,,,,,,,14845,,,,,,,,,,78.4854138,,,75.3692918,,,59.6533174,,,,,,70.9682177,,,80.2405360,,,71.6468304,,,61.2533921,,,69.7588673,,,,,,73.3069659,,,,,,75.9694012,,,79.0717900,,,66.7004305,,,50.8064516,,,,,,,,,,,,,,,,89.7621859
628319110,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Civil Engineering,,,,,,,,,,53181,,,58025,,,56815,,,67508,,,85679,,,50198,,,85006,,,,,,,,,,,,,,,,,,,,,72733,,,,,,,,,,,,,,,,,,,,,,20324,,,,,,,,,,57.9531237,,,52.2347782,,,53.5074466,,,39.6696972,,,7.0735881,,,61.2497892,,,8.7224127,,,,,,,,,,,,,,,,,,,,,31.4049587,,,,,,,,,,,,,,,,,,,,,,86.0053069
628324210,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Computer Science and Engineering,,14792,,20187,,,,,,,,,60239,,,28985,,,52509,,,35779,,,24635,,,48743,,,61735,,,55451,,,59577,,,49294,,,34811,,,63312,,,23779,,,37659,,,,,,,,,,,,,,,,,,,82379,,89.7828190,,86.0924711,,,,,,,,,49.5146451,,,79.6676020,,,58.7564176,,,74.4314826,,,82.8976219,,,62.5406623,,,47.5835199,,,55.4039874,,,50.1538732,,,61.8165274,,,75.1527993,,,45.7227139,,,83.4542081,,,72.8066421,,,,,,,,,,,,,,,,,,,14.2604149
628329310,"Annasaheb Dange College of Engineering and Technology, Ashta, Sangli",Electrical Engineering,,,,,,,,,,63078,,,,,,73783,,,,,,80368,,,60589,,,63579,,,,,,82976,,,,,,50228,,,,,,84628,,,52251,,,62183,,,,,,,,,,,,,,,,,,,33808,,,,,,,,,,45.7914944,,,,,,29.8732747,,,,,,17.5649734,,,49.3169168,,,44.8086964,,,,,,12.7953337,,,,,,61.2497892,,,,,,9.3429688,,,59.0298287,,,46.4580874,,,,,,,,,,,,,,,,,,,76.0003260
